dataset,seed,method,review_rate,accepted_fraction,accepted_error
Wine: class 1 vs class 2,15.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,15.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,15.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,15.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,15.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,15.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,15.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,15.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,15.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,15.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,15.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,15.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,15.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,15.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,16.0,SEF,0.0,1.0,0.0
Wine: class 1 vs class 2,16.0,confidence,0.0,1.0,0.0
Wine: class 1 vs class 2,16.0,confidence+SEF,0.0,1.0,0.0
Wine: class 1 vs class 2,16.0,learned reject,0.0,1.0,0.0
Wine: class 1 vs class 2,16.0,SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,16.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,16.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,16.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,16.0,SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,16.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,16.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,16.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,16.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,16.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,16.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,16.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,16.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,16.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,16.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,16.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,16.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,16.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,16.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,16.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,17.0,SEF,0.0,1.0,0.0
Wine: class 1 vs class 2,17.0,confidence,0.0,1.0,0.0
Wine: class 1 vs class 2,17.0,confidence+SEF,0.0,1.0,0.0
Wine: class 1 vs class 2,17.0,learned reject,0.0,1.0,0.0
Wine: class 1 vs class 2,17.0,SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,17.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,17.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,17.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,17.0,SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,17.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,17.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,17.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,17.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,17.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,17.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,17.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,17.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,17.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,17.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,17.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,17.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,17.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,17.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,17.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,18.0,SEF,0.0,1.0,0.07142857142857142
Wine: class 1 vs class 2,18.0,confidence,0.0,1.0,0.07142857142857142
Wine: class 1 vs class 2,18.0,confidence+SEF,0.0,1.0,0.07142857142857142
Wine: class 1 vs class 2,18.0,learned reject,0.0,1.0,0.07142857142857142
Wine: class 1 vs class 2,18.0,SEF,0.05,0.95,0.075
Wine: class 1 vs class 2,18.0,confidence,0.05,0.95,0.025
Wine: class 1 vs class 2,18.0,confidence+SEF,0.05,0.95,0.05
Wine: class 1 vs class 2,18.0,learned reject,0.05,0.95,0.025
Wine: class 1 vs class 2,18.0,SEF,0.1,0.9,0.07894736842105263
Wine: class 1 vs class 2,18.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,18.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,18.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,18.0,SEF,0.2,0.8,0.058823529411764705
Wine: class 1 vs class 2,18.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,18.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,18.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,18.0,SEF,0.3,0.7,0.03333333333333333
Wine: class 1 vs class 2,18.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,18.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,18.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,18.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,18.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,18.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,18.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,19.0,SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,19.0,confidence,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,19.0,confidence+SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,19.0,learned reject,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,19.0,SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,19.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,19.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,19.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,19.0,SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,19.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,19.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,19.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,19.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,19.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,19.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,19.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,19.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,19.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,19.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,19.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,19.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,19.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,19.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,19.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,20.0,SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,20.0,confidence,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,20.0,confidence+SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,20.0,learned reject,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,20.0,SEF,0.05,0.95,0.05
Wine: class 1 vs class 2,20.0,confidence,0.05,0.95,0.025
Wine: class 1 vs class 2,20.0,confidence+SEF,0.05,0.95,0.05
Wine: class 1 vs class 2,20.0,learned reject,0.05,0.95,0.025
Wine: class 1 vs class 2,20.0,SEF,0.1,0.9,0.05263157894736842
Wine: class 1 vs class 2,20.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,20.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,20.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,20.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,20.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,20.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,20.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,20.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,20.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,20.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,20.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,20.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,20.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,20.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,20.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,21.0,SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,21.0,confidence,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,21.0,confidence+SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,21.0,learned reject,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,21.0,SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,21.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,21.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,21.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,21.0,SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,21.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,21.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,21.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,21.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,21.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,21.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,21.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,21.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,21.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,21.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,21.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,21.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,21.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,21.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,21.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,22.0,SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,22.0,confidence,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,22.0,confidence+SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,22.0,learned reject,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,22.0,SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,22.0,confidence,0.05,0.95,0.025
Wine: class 1 vs class 2,22.0,confidence+SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,22.0,learned reject,0.05,0.95,0.025
Wine: class 1 vs class 2,22.0,SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,22.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,22.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,22.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,22.0,SEF,0.2,0.8,0.029411764705882353
Wine: class 1 vs class 2,22.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,22.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,22.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,22.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,22.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,22.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,22.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,22.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,22.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,22.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,22.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,23.0,SEF,0.0,1.0,0.0
Wine: class 1 vs class 2,23.0,confidence,0.0,1.0,0.0
Wine: class 1 vs class 2,23.0,confidence+SEF,0.0,1.0,0.0
Wine: class 1 vs class 2,23.0,learned reject,0.0,1.0,0.0
Wine: class 1 vs class 2,23.0,SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,23.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,23.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,23.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,23.0,SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,23.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,23.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,23.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,23.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,23.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,23.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,23.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,23.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,23.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,23.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,23.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,23.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,23.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,23.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,23.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,24.0,SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,24.0,confidence,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,24.0,confidence+SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,24.0,learned reject,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,24.0,SEF,0.05,0.95,0.05
Wine: class 1 vs class 2,24.0,confidence,0.05,0.95,0.025
Wine: class 1 vs class 2,24.0,confidence+SEF,0.05,0.95,0.05
Wine: class 1 vs class 2,24.0,learned reject,0.05,0.95,0.025
Wine: class 1 vs class 2,24.0,SEF,0.1,0.9,0.05263157894736842
Wine: class 1 vs class 2,24.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,24.0,confidence+SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,24.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,24.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,24.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,24.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,24.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,24.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,24.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,24.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,24.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,24.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,24.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,24.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,24.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,25.0,SEF,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,25.0,confidence,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,25.0,confidence+SEF,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,25.0,learned reject,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,25.0,SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,25.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,25.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,25.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,25.0,SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,25.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,25.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,25.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,25.0,SEF,0.2,0.8,0.029411764705882353
Wine: class 1 vs class 2,25.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,25.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,25.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,25.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,25.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,25.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,25.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,25.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,25.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,25.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,25.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,26.0,SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,26.0,confidence,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,26.0,confidence+SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,26.0,learned reject,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,26.0,SEF,0.05,0.95,0.05
Wine: class 1 vs class 2,26.0,confidence,0.05,0.95,0.025
Wine: class 1 vs class 2,26.0,confidence+SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,26.0,learned reject,0.05,0.95,0.025
Wine: class 1 vs class 2,26.0,SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,26.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,26.0,confidence+SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,26.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,26.0,SEF,0.2,0.8,0.029411764705882353
Wine: class 1 vs class 2,26.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,26.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,26.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,26.0,SEF,0.3,0.7,0.03333333333333333
Wine: class 1 vs class 2,26.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,26.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,26.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,26.0,SEF,0.4,0.6,0.038461538461538464
Wine: class 1 vs class 2,26.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,26.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,26.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,27.0,SEF,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,27.0,confidence,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,27.0,confidence+SEF,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,27.0,learned reject,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,27.0,SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,27.0,confidence,0.05,0.95,0.025
Wine: class 1 vs class 2,27.0,confidence+SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,27.0,learned reject,0.05,0.95,0.025
Wine: class 1 vs class 2,27.0,SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,27.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,27.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,27.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,27.0,SEF,0.2,0.8,0.029411764705882353
Wine: class 1 vs class 2,27.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,27.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,27.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,27.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,27.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,27.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,27.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,27.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,27.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,27.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,27.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,28.0,SEF,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,28.0,confidence,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,28.0,confidence+SEF,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,28.0,learned reject,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,28.0,SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,28.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,28.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,28.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,28.0,SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,28.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,28.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,28.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,28.0,SEF,0.2,0.8,0.029411764705882353
Wine: class 1 vs class 2,28.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,28.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,28.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,28.0,SEF,0.3,0.7,0.03333333333333333
Wine: class 1 vs class 2,28.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,28.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,28.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,28.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,28.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,28.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,28.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,29.0,SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,29.0,confidence,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,29.0,confidence+SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,29.0,learned reject,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,29.0,SEF,0.05,0.95,0.05
Wine: class 1 vs class 2,29.0,confidence,0.05,0.95,0.025
Wine: class 1 vs class 2,29.0,confidence+SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,29.0,learned reject,0.05,0.95,0.025
Wine: class 1 vs class 2,29.0,SEF,0.1,0.9,0.05263157894736842
Wine: class 1 vs class 2,29.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,29.0,confidence+SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,29.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,29.0,SEF,0.2,0.8,0.029411764705882353
Wine: class 1 vs class 2,29.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,29.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,29.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,29.0,SEF,0.3,0.7,0.03333333333333333
Wine: class 1 vs class 2,29.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,29.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,29.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,29.0,SEF,0.4,0.6,0.038461538461538464
Wine: class 1 vs class 2,29.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,29.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,29.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,30.0,SEF,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,30.0,confidence,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,30.0,confidence+SEF,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,30.0,learned reject,0.0,1.0,0.023809523809523808
Wine: class 1 vs class 2,30.0,SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,30.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,30.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,30.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,30.0,SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,30.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,30.0,confidence+SEF,0.1,0.9,0.0
Wine: class 1 vs class 2,30.0,learned reject,0.1,0.9,0.0
Wine: class 1 vs class 2,30.0,SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,30.0,confidence,0.2,0.8,0.0
Wine: class 1 vs class 2,30.0,confidence+SEF,0.2,0.8,0.0
Wine: class 1 vs class 2,30.0,learned reject,0.2,0.8,0.0
Wine: class 1 vs class 2,30.0,SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,30.0,confidence,0.3,0.7,0.0
Wine: class 1 vs class 2,30.0,confidence+SEF,0.3,0.7,0.0
Wine: class 1 vs class 2,30.0,learned reject,0.3,0.7,0.0
Wine: class 1 vs class 2,30.0,SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,30.0,confidence,0.4,0.6,0.0
Wine: class 1 vs class 2,30.0,confidence+SEF,0.4,0.6,0.0
Wine: class 1 vs class 2,30.0,learned reject,0.4,0.6,0.0
Wine: class 1 vs class 2,31.0,SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,31.0,confidence,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,31.0,confidence+SEF,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,31.0,learned reject,0.0,1.0,0.047619047619047616
Wine: class 1 vs class 2,31.0,SEF,0.05,0.95,0.025
Wine: class 1 vs class 2,31.0,confidence,0.05,0.95,0.0
Wine: class 1 vs class 2,31.0,confidence+SEF,0.05,0.95,0.0
Wine: class 1 vs class 2,31.0,learned reject,0.05,0.95,0.0
Wine: class 1 vs class 2,31.0,SEF,0.1,0.9,0.02631578947368421
Wine: class 1 vs class 2,31.0,confidence,0.1,0.9,0.0
Wine: class 1 vs class 2,31.0,confidence+SEF,0.1,0.9,0.0
